b'MacBook Pro (15-inch, 2017)';850 000 тг.;Алматы, Бостандыкский район;"https://www.olx.kz/obyavlenie/macbook-pro-15-inch-2017-IDi53zm.html#9059bf6054;promoted"
b' Mac-Book     Air Pro   magsafe type-c';5 999 тг.;Алматы, Медеуский район;"https://www.olx.kz/obyavlenie/ot-mac-book-zaryadki-bloki-pitaniya-dlya-air-pro-makbuka-k-magsafe-type-c-IDiqY0s.html#9059bf6054;promoted"
b' Apple MacBook Pro 13 Retina MUHP2 with Touch Bar 256gb 2019';690 000 тг.;Алматы, Алмалинский район;"https://www.olx.kz/obyavlenie/noutbuk-apple-macbook-pro-13-retina-muhp2-with-touch-bar-256gb-2019-IDgFoEr.html#9059bf6054;promoted"
b'Macbook Pro Retina 2017';420 000 тг.;Алматы, Медеуский район;"https://www.olx.kz/obyavlenie/macbook-pro-retina-2017-IDith8U.html#9059bf6054;promoted"
b' MacBook Pro 13 2016';335 000 тг.;Алматы, Ауэзовский район;"https://www.olx.kz/obyavlenie/prodam-macbook-pro-13-2016-IDiE2hi.html#9059bf6054;promoted"
b'MacBook Pro 13  Touch Bar 256Gb Space Gray / 2019 ';640 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/macbook-pro-13-s-touch-bar-256gb-space-gray-2019-goda-IDi0Esi.html#9059bf6054
b'MacBook Air, Pro.  12 . .  , .';10 900 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/macbook-air-pro-garantiya-12-mes-otpravka-bloki-pitaniya-zaryadki-IDiEnDG.html#9059bf6054
b'  24  1.  .    MacBook.';2 800 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/nabor-otvertok-24-v-1-multi-otvertka-otvertki-dlya-remonta-macbook-IDiElXC.html#9059bf6054
"b'MacBook Air,   13""-14""'";215 000 тг.;Алматы, Наурызбайский район;https://www.olx.kz/obyavlenie/macbook-air-diagonal-ekrana-13-14-IDh4oql.html#9059bf6054
b'MacBook Air 13';90 000 тг.;Алматы, Жетысуский район;https://www.olx.kz/obyavlenie/macbook-air-13-IDiEiwl.html#9059bf6054
b' 2020  Apple MacBook Air 13.3 MVH22LL/A with 512Gb SSD';690 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/noutbuk-2020-goda-apple-macbook-air-13-3-mvh22ll-a-with-512gb-ssd-IDfX4sk.html#9059bf6054
b'   macbook       ';8 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/dlya-makbukov-na-macbook-ot-vseh-modeley-zaryadki-bloki-pitaniya-raznye-IDh7Ck5.html#9059bf6054
b' MacBook Pro 13';300 000 тг.;Алматы, Жетысуский район;https://www.olx.kz/obyavlenie/prodam-macbook-pro-13-IDiEgN2.html#9059bf6054
b'Macbook Pro 13 2017';Обмен;Алматы, Жетысуский район;https://www.olx.kz/obyavlenie/macbook-pro-13dyum-2017-IDiy04t.html#9059bf6054
b'Macbook Pro 13,3 MID2014/RETINA/850 ';250 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/macbook-pro-13-3-mid2014-retina-850-tsiklov-IDiEe46.html#9059bf6054
b' A1405  Macbook Air Battary';5 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/batareya-a1405-makbuk-macbook-air-battary-IDiE6Zi.html#9059bf6054
b'MacBook Air 13,3 (8/128) :2017  8/128';330 000 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/macbook-air-13-3-8-128-god2017-pamyat-8-128-IDiE505.html#9059bf6054
b'Macbook pro 13 touch bar 256Gb';579 990 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-pro-13-touch-bar-256gb-IDiDgLV.html#9059bf6054
b'  Asus Apple macbook        ';2 100 тг.;Алматы, Турксибский район;https://www.olx.kz/obyavlenie/na-noutbuki-asus-apple-macbook-i-ot-drugih-zaryadki-bloki-pitaniya-dlya-k-IDhp6uY.html#9059bf6054
b'-   Mac-Book Air Pro  45/60/85w  magsafe 2';8 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/zaryadka-blok-pitaniya-na-mac-book-air-pro-ot-45-60-85w-razem-magsafe-2-IDgNTIR.html#9059bf6054
b'Macbook air 13 2013';210 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/macbook-air-13-2013-IDhhIKl.html#9059bf6054
b'MacBook Pro 15, 2014mid';410 000 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/macbook-pro-15-2014mid-IDig7iZ.html#9059bf6054
b'Macbook Pro 13 touch bar 128gb (mid 2019)';550 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/macbook-pro-13-touch-bar-128gb-mid-2019-IDiDZUM.html#9059bf6054
b'MacBook Air mid 2011';150 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-air-mid-2011-IDiDV7Y.html#9059bf6054
b'Macbook Pro 15 2011 Core i7';180 000 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/macbook-pro-15-2011-core-i7-IDiDWS1.html#9059bf6054
"b' Apple 13"" MacBook Pro Early 2020 2.0GHz/16GB/1Tb SSD, SG'";990 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/noutbuk-apple-13-macbook-pro-early-2020-2-0ghz-16gb-1tb-ssd-sg-IDhkWpz.html#9059bf6054
b'  macbook air mini';3 000 тг.;Алматы, Алатауский район;https://www.olx.kz/obyavlenie/chehol-dlya-macbook-air-mini-IDiDRAG.html#9059bf6054
b' Apple MacBook Air 13 A1369, A1466, 2010.-2017.';50 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/displey-apple-macbook-air-13-a1369-a1466-2010g-2017gg-IDi8fWZ.html#9059bf6054
b' Mac-Book  Samsung Acer        ';4 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/ot-mac-book-k-samsung-acer-i-na-dr-noutbuki-zaryadki-bloki-pitaniya-shnur-IDhoLSI.html#9059bf6054
b' / Dell Inspiron 15 7567   Macbook air 2017  ';250 000 тг.;Алматы, Жетысуский район;https://www.olx.kz/obyavlenie/prodam-b-u-dell-inspiron-15-7567-ili-obmen-macbook-air-2017-s-doplatoy-IDiDMsy.html#9059bf6054
b' MACBOOK           ';3 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/na-macbook-i-ot-noutbukov-raznye-bloki-pitaniya-zaryadki-v-almaty-dlya-k-IDgXdtB.html#9059bf6054
b'* MACBOOK  AIR/PRO       ';8 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/na-macbook-dlya-air-pro-zaryadki-bloki-pitaniya-adaptery-ot-vseh-modeley-IDhGv19.html#9059bf6054
b'MacBook Pro 13 2017 MPXW2 Space Gray';730 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/macbook-pro-13-2017-mpxw2-space-gray-IDid2Cx.html#9059bf6054
b'MacBook Pro 15 Retina Mid 2014 ( )';415 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/macbook-pro-15-retina-mid-2014-odin-vladelets-IDia6p1.html#9059bf6054
b'Apple MacBook Air - 128 ';410 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-air-128-gb-IDip1zR.html#9059bf6054
b'Macbook     ';150 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-prodam-ili-obmen-na-moto-IDiDzMX.html#9059bf6054
b'MacBook Pro';200 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-pro-IDiDykD.html#9059bf6054
b'Macbook pro 15, 512gb, 2017';750 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-pro-15-512gb-2017-IDiDvS2.html#9059bf6054
b' /   Apple MacBook pro 2017 13-inch. . ';5 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/korobka-upakovka-ot-apple-macbook-pro-2017-13-inch-makbuk-almaty-IDil2ZI.html#9059bf6054
b'  Mac-book          ';7 999 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/na-vse-mac-book-i-ot-drugih-noutov-est-raznye-zaryadki-bloki-pitaniya-k-IDgN30c.html#9059bf6054
b'   MacBook  Air Pro     ';7 999 тг.;Алматы, Жетысуский район;https://www.olx.kz/obyavlenie/na-makbuk-dlya-macbook-ot-air-pro-zaryadka-blok-pitaniya-zaryadnik-adapter-IDhoiIZ.html#9059bf6054
b'       macbook  Type-C | -';11 000 тг.;Алматы, Жетысуский район;https://www.olx.kz/obyavlenie/zaryadka-blok-pitaniya-ot-noutbukov-i-na-macbook-razem-type-c-tayp-si-IDhfFv9.html#9059bf6054
b'      -  MAC-BOOK';8 000 тг.;Алматы, Жетысуский район;https://www.olx.kz/obyavlenie/zaryadnoe-ustroystvo-blok-pitaniya-zaryadnik-na-mak-buki-ot-mac-book-IDhfAtB.html#9059bf6054
b'apple MacBook Pro 2017';380 000 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-2017-IDifMIa.html#9059bf6054
b'MacBook Pro (15-inch, 2017)';850 000 тг.;Алматы, Бостандыкский район;"https://www.olx.kz/obyavlenie/macbook-pro-15-inch-2017-IDi53zm.html#312694a3a8;promoted"
b' Mac-Book     Air Pro   magsafe type-c';5 999 тг.;Алматы, Медеуский район;"https://www.olx.kz/obyavlenie/ot-mac-book-zaryadki-bloki-pitaniya-dlya-air-pro-makbuka-k-magsafe-type-c-IDiqY0s.html#312694a3a8;promoted"
b' Apple MacBook Pro 13 Retina MUHP2 with Touch Bar 256gb 2019';690 000 тг.;Алматы, Алмалинский район;"https://www.olx.kz/obyavlenie/noutbuk-apple-macbook-pro-13-retina-muhp2-with-touch-bar-256gb-2019-IDgFoEr.html#312694a3a8;promoted"
b'Macbook Pro Retina 2017';420 000 тг.;Алматы, Медеуский район;"https://www.olx.kz/obyavlenie/macbook-pro-retina-2017-IDith8U.html#312694a3a8;promoted"
b' MacBook        Air Pro  ';6 000 тг.;Алматы, Медеуский район;"https://www.olx.kz/obyavlenie/ot-macbook-na-lyubye-modeli-zaryadki-bloki-pitaniya-dlya-air-pro-makbuka-k-IDi3KOe.html#312694a3a8;promoted"
b'Macbook pro 2017  13 ';395 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/macbook-pro-2017-goda-13-dyuymov-IDi2OjY.html#312694a3a8
b'Macbook aluminium 2008   ';Обмен;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-aluminium-2008-displey-ne-rabochiy-IDiDgTe.html#312694a3a8
b'        MacBook Aip Pro magsafe2 ';8 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/v-almaty-ot-makbuka-zaryadka-blok-pitaniya-na-macbook-aip-pro-magsafe2-k-IDgVBKF.html#312694a3a8
b'! Magic mouse  iMac, MacBook';25 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/skidka-magic-mouse-dlya-imac-macbook-IDiD8zn.html#312694a3a8
b'  Macbook air 13 2017';330 000 тг.;Алматы, Жетысуский район;https://www.olx.kz/obyavlenie/prodam-srochno-macbook-air-13-2017-IDiD7dU.html#312694a3a8
b'  case  Macbook Pro 15 inch';1 900 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/chehol-keys-case-dlya-macbook-pro-15-inch-IDi6F0n.html#312694a3a8
b'   Apple Macbook Air 13 A1466 Original';90 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/ekran-v-sbore-apple-macbook-air-13-a1466-original-IDf5n3Y.html#312694a3a8
"b'Apple MacBook Pro 16"" 8 Core i9 2,3 , 16Gb, 1 B SSD, Space Gray'";1 331 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-16-8-core-i9-2-3-ggts-16gb-1-tb-ssd-space-gray-IDiBZS8.html#312694a3a8
b'    HP ASUS ACER LENOVO DELL MacBook';8 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/batareya-akkumulyatory-dlya-noutbukov-hp-asus-acer-lenovo-dell-macbook-IDgqeMZ.html#312694a3a8
b'MacBook Pro';250 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/macbook-pro-IDiwlvS.html#312694a3a8
b'MacBook air 13    ';220 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/macbook-air-13-kak-novyy-polnyy-komplekt-IDiD27Y.html#312694a3a8
b'Apple MacBook , ';9 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-adapter-zaryadka-IDedrra.html#312694a3a8
b'MacBook Air 256 gb 13 2015';260 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-air-256-gb-13-2015-IDgD68C.html#312694a3a8
"b'Apple MacBook Pro 15"" MPTX2 Silver (Mid 2017)'";850 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-15-mptx2-silver-mid-2017-IDiloAQ.html#312694a3a8
b'MacBook Pro 13, 2017 ';400 000 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/macbook-pro-13-2017-goda-IDi6anP.html#312694a3a8
b'MacBook Pro';180 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/macbook-pro-IDi6IhJ.html#312694a3a8
b'   Air,Pro macsafe, magsafe   Macbook';6 999 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/zaryadka-na-makbuk-air-pro-macsafe-magsafe-zaryadnoe-ustroystvo-macbook-IDeJAmv.html#312694a3a8
b'  Razer Blade Pro - Macbook Pro  ';750 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/unikalnyy-noutbuk-razer-blade-pro-macbook-pro-na-maksimalkah-IDhQC7Z.html#312694a3a8
"b'MacBook Pro 13"" 2017 128gb Space Gray'";470 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/macbook-pro-13-2017g-128gb-space-gray-IDi0pxv.html#312694a3a8
b' MacBook';35 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/prodam-macbook-IDis6Bz.html#312694a3a8
b' MacBook Air 13 2017  130 !!';330 000 тг.;Алматы, Наурызбайский район;https://www.olx.kz/obyavlenie/prodayu-macbook-air-13-2017-goda-130-tsiklov-IDiCSmH.html#312694a3a8
b' MacBook Pro 13';600 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/prodam-macbook-pro-13-IDhQ6gM.html#312694a3a8
b' Macbook Air 13';60 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/prodam-macbook-air-13-IDivAZ7.html#312694a3a8
b' Macbook Pro 13 2019  Touch Bar';530 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/novyy-macbook-pro-13-2019-goda-touch-bar-IDiuLSR.html#312694a3a8
"b""Macbook Pro 13'' 2015""";269 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/macbook-pro-13-2015-IDifJOy.html#312694a3a8
b'Usb-c, Type-c -  MacBook 2016-2019';12 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/usb-c-type-c-kontsentrator-adapter-dlya-macbook-2016g-2019g-IDdByiM.html#312694a3a8
b' --   MacBook   ';5 200 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/zaryadnoe-ustroystvo-adapter-blok-pitaniya-na-macbook-zaryadka-ot-makbuka-IDgB9lK.html#312694a3a8
b'    MacBook Air Pro    magsafe 1  2';8 000 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/zaryadka-blok-pitaniya-dlya-macbook-air-pro-ot-makbuka-na-magsafe-1-i-2-IDgWC7e.html#312694a3a8
b' MACBOOK  -       ';8 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/k-macbook-ot-mak-bukov-na-raznye-modeli-zaryadkv-blok-pitaniya-zaryadnik-IDh54uK.html#312694a3a8
b'MAC-BOOK   AIR  Pro      APPLE';7 999 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/mac-book-na-makbuk-air-i-pro-zaryadnoe-ustroystvo-blok-pitaniya-ot-apple-IDhev64.html#312694a3a8
b' MacBook Air 11';190 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/prodam-macbook-air-11-IDhVoaM.html#312694a3a8
b'Apple MacBook Air 13 2019 MVFH2 128GB ';530 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-air-13-2019-mvfh2-128gb-seryy-IDiCA4U.html#312694a3a8
b'    MacBook Pro Retina13  1502';2 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/chehol-na-makbuk-na-macbook-pro-retina13-model-a1502-IDhXFno.html#312694a3a8
b'  Apple Macbook 12';5 000 тг.;Алматы, Жетысуский район;https://www.olx.kz/obyavlenie/chehol-dlya-apple-macbook-12-IDhFjfL.html#312694a3a8
b'Apple MacBook Air 13 2017';400 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/apple-macbook-air-13-2017g-IDiCyN7.html#312694a3a8
b'Macbook Pro 13, 2018 ';800 000 тг.;Алматы, Алатауский район;https://www.olx.kz/obyavlenie/macbook-pro-13-2018-goda-IDhVtHZ.html#312694a3a8
b'Macbook pro 16';737 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/macbook-pro-16-IDiCxDg.html#312694a3a8
b'  MACBOOK       APPLE';8 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/zaryadka-na-macbook-ot-makbukov-zaryadnoe-ustroystvo-blok-pitaniya-apple-IDh4L9K.html#312694a3a8
b' MacBook Air 13 2017 A1466';313 000 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/prodam-macbook-air-13-2017-a1466-IDiCpRY.html#312694a3a8
b'MacBook Pro (15-inch, 2017)';850 000 тг.;Алматы, Бостандыкский район;"https://www.olx.kz/obyavlenie/macbook-pro-15-inch-2017-IDi53zm.html#ab8d1684f6;promoted"
b' Mac-Book     Air Pro   magsafe type-c';5 999 тг.;Алматы, Медеуский район;"https://www.olx.kz/obyavlenie/ot-mac-book-zaryadki-bloki-pitaniya-dlya-air-pro-makbuka-k-magsafe-type-c-IDiqY0s.html#ab8d1684f6;promoted"
b' Apple MacBook Pro 13 Retina MUHP2 with Touch Bar 256gb 2019';690 000 тг.;Алматы, Алмалинский район;"https://www.olx.kz/obyavlenie/noutbuk-apple-macbook-pro-13-retina-muhp2-with-touch-bar-256gb-2019-IDgFoEr.html#ab8d1684f6;promoted"
b'Macbook Pro Retina 2017';420 000 тг.;Алматы, Медеуский район;"https://www.olx.kz/obyavlenie/macbook-pro-retina-2017-IDith8U.html#ab8d1684f6;promoted"
b' MacBook Pro 13 2016';335 000 тг.;Алматы, Ауэзовский район;"https://www.olx.kz/obyavlenie/prodam-macbook-pro-13-2016-IDiE2hi.html#ab8d1684f6;promoted"
b'   Macbook Pro 15 retina';5 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/zaschitnaya-plenka-dlya-macbook-pro-15-retina-IDieCbu.html#ab8d1684f6
b' macbook         ';3 000 тг.;Алматы, Жетысуский район;https://www.olx.kz/obyavlenie/ot-macbook-i-na-noutbuki-dlya-zaryadki-zaryadnye-ustroystva-bloki-pitaniya-IDhppNx.html#ab8d1684f6
b'Macbook Pro 15 2018 Touch bar 2.6GHz 6-Core i7/16GB/512GB/Radeon 560X';549 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-pro-15-2018-touch-bar-2-6ghz-6-core-i7-16gb-512gb-radeon-560x-IDi0MsZ.html#ab8d1684f6
b'Macbook pro 15, 2015';500 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/macbook-pro-15-2015goda-IDiCkjJ.html#ab8d1684f6
b'Macbook air 13 2017 ';315 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/macbook-air-13-2017-srochno-IDiChId.html#ab8d1684f6
b'MacBook Pro';250 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-pro-IDidHyT.html#ab8d1684f6
b'- -  MacBook Air Pro Magsafe2 45/60/85W ';10 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/zaryadka-blok-pitaniya-adapter-na-macbook-air-pro-magsafe2-45-60-85w-ot-IDgsHJH.html#ab8d1684f6
"b""Apple MacBook Pro 13', 2019, Space Gray""";570 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-2019-space-gray-IDiCdef.html#ab8d1684f6
"b'MacBook Pro 13""  SSD / '";110 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-pro-13-s-ssd-obmen-IDgTvDq.html#ab8d1684f6
b' Mac-book          ';5 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/dlya-mac-book-i-ot-noutbukov-na-lyubye-modeli-zaryadki-bloki-pitaniya-k-IDhq5N8.html#ab8d1684f6
b'MacBook Power Adapter -    Air, Pro mac safe, magsafe 2';6 999 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-power-adapter-zaryadka-na-makbuk-air-pro-mac-safe-magsafe-2-ID9I0vx.html#ab8d1684f6
b'!!     Macbook Charger';20 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/originalnye-zaryadnye-ustroystva-na-makbuk-macbook-charger-IDfdEoY.html#ab8d1684f6
b'     Macbook Magsafe2 45/60/85w  Apple';8 000 тг.;Алматы, Турксибский район;https://www.olx.kz/obyavlenie/zaryadki-adaptery-bloki-pitaniya-na-macbook-magsafe2-45-60-85w-ot-apple-IDgUI4O.html#ab8d1684f6
b' HP Fujitsu Sony Vaio IBM Dell  Macbook     ';2 000 тг.;Алматы, Турксибский район;https://www.olx.kz/obyavlenie/ot-hp-fujitsu-sony-vaio-ibm-dell-na-macbook-i-dr-zaryadki-bloki-pitaniya-IDgUHLu.html#ab8d1684f6
b'  macbook  magsafe   type-c    ';8 000 тг.;Алматы, Жетысуский район;https://www.olx.kz/obyavlenie/ot-makbuk-macbook-k-magsafe-i-na-type-c-zaryadki-bloki-pitaniya-raznye-IDhdust.html#ab8d1684f6
b'        macbook air pro magsafe 1/2';7 999 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/bloki-pitaniya-na-makbuk-eyr-pro-zaryadka-ot-macbook-air-pro-magsafe-1-2-IDhmixg.html#ab8d1684f6
b'   Apple Macbook';5 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/vinilovaya-nakleyka-dlya-apple-macbook-IDimGQh.html#ab8d1684f6
b'Ssd 512gb m2sata  macbook';75 000 тг.;Алматы, Наурызбайский район;https://www.olx.kz/obyavlenie/ssd-512gb-m2sata-na-macbook-IDiC9wB.html#ab8d1684f6
b'Macbook pro 15';525 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/macbook-pro-15-IDiC8kb.html#ab8d1684f6
b'   Macbook//Asus/Lenovo   ';2 000 тг.;Алматы, Алатауский район;https://www.olx.kz/obyavlenie/sumki-dlya-noutbuka-macbook-makbuk-asus-lenovo-chehol-dlya-noutbuka-IDilrhq.html#ab8d1684f6
b'!  MacBook Pro 13,3  ,256 ';500 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/srochno-prodaetsya-macbook-pro-13-3-dyuyma-256-gb-IDhcVHq.html#ab8d1684f6
b' MAC-BOOK   Air  Pro   .    ';7 999 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/dlya-mac-book-ot-makbuka-air-k-pro-i-na-dr-nouty-zaryadki-bloki-pitaniya-IDhdeLc.html#ab8d1684f6
b' Macbook PRO 13 2018';550 000 тг.;Алматы, Алатауский район;https://www.olx.kz/obyavlenie/prodam-macbook-pro-13-2018goda-IDiC2S0.html#ab8d1684f6
b'     Magsafe2 Macbook 60w 16,5v 3.65A Apple';16 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/zaryadka-adapter-blok-pitaniya-na-magsafe2-macbook-60w-16-5v-3-65a-apple-IDgsyb9.html#ab8d1684f6
b'    macbook       ';3 500 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/zaryadniki-bloki-pitaniya-na-macbook-i-dlya-noutbuka-est-ot-vseh-modeley-IDhhFmh.html#ab8d1684f6
b' MacBook PRO 16/Touch/ore-i9 2.6GHz/16/1/Space Grey ';1 221 200 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/kupit-macbook-pro-16-touch-sore-i9-2-6ghz-16-1tb-space-grey-sklad-IDiC05s.html#ab8d1684f6
"b'Apple MacBook Pro 16"" 8 Core i9 2,3 , 16Gb, 1 B SSD, Silver'";1 331 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-16-8-core-i9-2-3-ggts-16gb-1-tb-ssd-silver-IDiBZSh.html#ab8d1684f6
"b'Apple MacBook Pro 16"" 6 Core i7 2,6 , 16Gb, 512Gb Silver'";1 181 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-16-6-core-i7-2-6-ggts-16gb-512gb-silver-IDiBZRd.html#ab8d1684f6
"b'Apple MacBook Pro 16"" 6 Core i7 2,6 , 16Gb, 512Gb Space Gray'";1 181 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-16-6-core-i7-2-6-ggts-16gb-512gb-space-gray-IDiBZQD.html#ab8d1684f6
"b'Apple MacBook Pro 13"" Core i5 2,4 , 8Gb, 512Gb SSD Silver'";935 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-core-i5-2-4-ggts-8gb-512gb-ssd-silver-IDiBZPA.html#ab8d1684f6
"b'Apple MacBook Pro 13"" Core i5 2,4 , 8Gb, 512Gb SSD Space Gray'";935 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-core-i5-2-4-ggts-8gb-512gb-ssd-space-gray-IDiBZPk.html#ab8d1684f6
"b'Apple MacBook Pro 13"" Core i5 2,4 , 8Gb, 256Gb SSD Silver'";882 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-core-i5-2-4-ggts-8gb-256gb-ssd-silver-IDiBZOp.html#ab8d1684f6
"b'Apple MacBook Pro 13"" Core i5 2,4 , 8Gb, 256Gb SSD Space Gray'";882 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-core-i5-2-4-ggts-8gb-256gb-ssd-space-gray-IDiBZO3.html#ab8d1684f6
"b'Apple MacBook Air 13"" Dual-Core i5 1,6 , 8Gb, 256Gb SSD, Silver'";631 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-air-13-dual-core-i5-1-6-ggts-8gb-256gb-ssd-silver-IDiBZGR.html#ab8d1684f6
"b'Apple MacBook Pro 13"" Core i5 1,4 , 8Gb, 256Gb SSD Silver'";737 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-core-i5-1-4-ggts-8gb-256gb-ssd-silver-IDiBZLH.html#ab8d1684f6
"b'Apple MacBook Pro 13"" Core i5 1,4 , 8 , 128  SSD Space Gray'";633 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-core-i5-1-4-ggts-8-gb-128-gb-ssd-space-gray-IDiBZKo.html#ab8d1684f6
